2015-11-10 10:09:52.697148,2015-11-10 10:09:52.697155,169,UGX,1996-04-07 00:00:00,1010.5
2015-11-10 10:09:52.697439,2015-11-10 10:09:52.697447,170,UGX,1996-04-08 00:00:00,1010.5
2015-11-10 10:09:52.697731,2015-11-10 10:09:52.697739,171,UGX,1996-04-09 00:00:00,1009
2015-11-10 10:09:52.698021,2015-11-10 10:09:52.698029,172,UGX,1996-04-10 00:00:00,1002.75
2015-11-10 10:09:52.698326,2015-11-10 10:09:52.698335,173,UGX,1996-04-11 00:00:00,1002.75
2015-11-10 10:09:52.698649,2015-11-10 10:09:52.698658,174,UGX,1996-04-12 00:00:00,1002.75
2015-11-10 10:09:52.699022,2015-11-10 10:09:52.699031,175,UGX,1996-04-13 00:00:00,1002.75
2015-11-10 10:09:52.699337,2015-11-10 10:09:52.699345,176,UGX,1996-04-14 00:00:00,1002.75
2015-11-10 10:09:52.699652,2015-11-10 10:09:52.699661,177,UGX,1996-04-15 00:00:00,1007.5
2015-11-10 10:09:52.699949,2015-11-10 10:09:52.699957,178,UGX,1996-04-16 00:00:00,1010.5
2015-11-10 10:09:52.700244,2015-11-10 10:09:52.700252,179,UGX,1996-04-17 00:00:00,1010.5
2015-11-10 10:09:52.700537,2015-11-10 10:09:52.700546,180,UGX,1996-04-18 00:00:00,1010.5
2015-11-10 10:09:52.700829,2015-11-10 10:09:52.700837,181,UGX,1996-04-19 00:00:00,1010.5
2015-11-10 10:09:52.701119,2015-11-10 10:09:52.701127,182,UGX,1996-04-20 00:00:00,1010.5
2015-11-10 10:09:52.701408,2015-11-10 10:09:52.701416,183,UGX,1996-04-21 00:00:00,1011.25
2015-11-10 10:09:52.701695,2015-11-10 10:09:52.701703,184,UGX,1996-04-22 00:00:00,1015
2015-11-10 10:09:52.70199,2015-11-10 10:09:52.701998,185,UGX,1996-04-23 00:00:00,1017
2015-11-10 10:09:52.702278,2015-11-10 10:09:52.702287,186,UGX,1996-04-24 00:00:00,1019.5
2015-11-10 10:09:52.702569,2015-11-10 10:09:52.702578,187,UGX,1996-04-25 00:00:00,1018.75
2015-11-10 10:09:52.702863,2015-11-10 10:09:52.702872,188,UGX,1996-04-26 00:00:00,1018.75
2015-11-10 10:09:52.703156,2015-11-10 10:09:52.703164,189,UGX,1996-04-27 00:00:00,1018.75
2015-11-10 10:09:52.703468,2015-11-10 10:09:52.703477,190,UGX,1996-04-28 00:00:00,1017.5
2015-11-10 10:09:52.703769,2015-11-10 10:09:52.703777,191,UGX,1996-04-29 00:00:00,1019.5
2015-11-10 10:09:52.704073,2015-11-10 10:09:52.704082,192,UGX,1996-04-30 00:00:00,1019.5
2015-11-10 10:09:52.704368,2015-11-10 10:09:52.704376,193,UGX,1996-05-01 00:00:00,1017.5
2015-11-10 10:09:52.704704,2015-11-10 10:09:52.704713,194,UGX,1996-05-02 00:00:00,1018
2015-11-10 10:09:52.705004,2015-11-10 10:09:52.705012,195,UGX,1996-05-03 00:00:00,1018
2015-11-10 10:09:52.705298,2015-11-10 10:09:52.705307,196,UGX,1996-05-04 00:00:00,1018
2015-11-10 10:09:52.705591,2015-11-10 10:09:52.705599,197,UGX,1996-05-05 00:00:00,1018.5
2015-11-10 10:09:52.705886,2015-11-10 10:09:52.705894,198,UGX,1996-05-06 00:00:00,1018.5
2015-11-10 10:09:52.706176,2015-11-10 10:09:52.706185,199,UGX,1996-05-07 00:00:00,1017
2015-11-10 10:09:52.706475,2015-11-10 10:09:52.706484,200,UGX,1996-05-08 00:00:00,1018.5
2015-11-10 10:09:52.706777,2015-11-10 10:09:52.706786,201,UGX,1996-05-09 00:00:00,1014
